State Code,County Code,Site Number,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Duration Description,Pollutant Standard,Date (Local),Year,Day In Year (Local),Units of Measure,Exceptional Data Type,Nonreg Observation Count,Observation Count,Observation Percent,Nonreg Arithmetic Mean,Arithmetic Mean,Nonreg First Maximum Value,First Maximum Value,First Maximum Hour,AQI,Daily Criteria Indicator,Tribe Name,State Name,County Name,City Name,Local Site Name,Address,MSA or CBSA Name,Data Source
6,71,27,88101,3,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,2019-08-12,2019,224,Micrograms/cubic meter (LC),None,,1,100,,15.4,,15.4,0,58,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,3,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,2019-08-12,2019,224,Micrograms/cubic meter (LC),None,,1,100,,15.4,,15.4,0,58,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,42602,1,34.030833,-117.61722,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,2019-08-12,2019,224,Parts per billion,None,,23,96,,27.521739,,35.3,8,33,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,42602,1,34.030833,-117.61722,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2019-08-12,2019,224,Parts per billion,None,,23,96,,27.521739,,35.3,8,33,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,1,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2019-08-12,2019,224,Micrograms/cubic meter (LC),None,,1,100,,13.1,,13.1,0,53,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,1,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,2019-08-12,2019,224,Micrograms/cubic meter (LC),None,,1,100,,13.1,,13.1,0,53,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,62201,1,34.030833,-117.61722,WGS84,Relative Humidity,1 HOUR,,2019-08-12,2019,224,Percent relative humidity,None,,24,100,,61.458333,,90,5,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68107,1,34.030833,-117.61722,WGS84,Sample Max Baro Pressure,24 HOUR,,2019-08-12,2019,224,Millimeters (mercury),None,,1,100,,742,,742,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68104,1,34.030833,-117.61722,WGS84,Ambient Max Temperature,24 HOUR,,2019-08-12,2019,224,Degrees Centigrade,None,,1,100,,34.5,,34.5,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68102,1,34.030833,-117.61722,WGS84,Sample Volume,24 HOUR,,2019-08-12,2019,224,Cubic meter,None,,1,100,,24.1,,24.1,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68109,1,34.030833,-117.61722,WGS84,Elapsed Sample Time,24 HOUR,,2019-08-12,2019,224,Minutes,None,,1,100,,1439,,1439,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,64101,1,34.030833,-117.61722,WGS84,Barometric pressure,1 HOUR,,2019-08-12,2019,224,Millibars,None,,24,100,,983.375,,985,7,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,61103,1,34.030833,-117.61722,WGS84,Wind Speed - Resultant,1 HOUR,,2019-08-12,2019,224,Knots,None,,24,100,,2.25,,5,16,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,42601,1,34.030833,-117.61722,WGS84,Nitric oxide (NO),1 HOUR,,2019-08-12,2019,224,Parts per billion,None,,23,96,,24.265217,,65.4,4,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,61102,1,34.030833,-117.61722,WGS84,Wind Direction - Scalar,1 HOUR,,2019-08-12,2019,224,Degrees Compass,None,,24,100,,222.958333,,273,6,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68106,1,34.030833,-117.61722,WGS84,Sample Min Baro Pressure,24 HOUR,,2019-08-12,2019,224,Millimeters (mercury),None,,1,100,,738,,738,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,62101,1,34.030833,-117.61722,WGS84,Outdoor Temperature,1 HOUR,,2019-08-12,2019,224,Degrees Fahrenheit,None,,24,100,,77.7125,,94.2,13,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,61104,1,34.030833,-117.61722,WGS84,Wind Direction - Resultant,1 HOUR,,2019-08-12,2019,224,Degrees Compass,None,,24,100,,222.041667,,273,6,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68105,1,34.030833,-117.61722,WGS84,Average Ambient Temperature,24 HOUR,,2019-08-12,2019,224,Degrees Centigrade,None,,1,100,,24.8,,24.8,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68101,1,34.030833,-117.61722,WGS84,Sample Flow Rate- CV,24 HOUR,,2019-08-12,2019,224,Percent,None,,1,100,,0.1,,0.1,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,42603,1,34.030833,-117.61722,WGS84,Oxides of nitrogen (NOx),1 HOUR,,2019-08-12,2019,224,Parts per billion,None,,23,96,,51.83913,,91,4,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68108,1,34.030833,-117.61722,WGS84,Average Ambient Pressure,24 HOUR,,2019-08-12,2019,224,Millimeters (mercury),None,,1,100,,740,,740,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68103,1,34.030833,-117.61722,WGS84,Ambient Min Temperature,24 HOUR,,2019-08-12,2019,224,Degrees Centigrade,None,,1,100,,17.4,,17.4,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,42602,1,34.030833,-117.61722,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,2019-08-13,2019,225,Parts per billion,None,,24,100,,34.483333,,47.9,12,44,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,42602,1,34.030833,-117.61722,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2019-08-13,2019,225,Parts per billion,None,,24,100,,34.483333,,47.9,12,44,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,1,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2019-08-13,2019,225,Micrograms/cubic meter (LC),None,,1,100,,15.6,,15.6,0,58,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,1,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,2019-08-13,2019,225,Micrograms/cubic meter (LC),None,,1,100,,15.6,,15.6,0,58,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,62201,1,34.030833,-117.61722,WGS84,Relative Humidity,1 HOUR,,2019-08-13,2019,225,Percent relative humidity,None,,23,96,,56.565217,,89,5,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68107,1,34.030833,-117.61722,WGS84,Sample Max Baro Pressure,24 HOUR,,2019-08-13,2019,225,Millimeters (mercury),None,,1,100,,742,,742,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68104,1,34.030833,-117.61722,WGS84,Ambient Max Temperature,24 HOUR,,2019-08-13,2019,225,Degrees Centigrade,None,,1,100,,37.2,,37.2,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68102,1,34.030833,-117.61722,WGS84,Sample Volume,24 HOUR,,2019-08-13,2019,225,Cubic meter,None,,1,100,,24.1,,24.1,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68109,1,34.030833,-117.61722,WGS84,Elapsed Sample Time,24 HOUR,,2019-08-13,2019,225,Minutes,None,,1,100,,1439,,1439,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,64101,1,34.030833,-117.61722,WGS84,Barometric pressure,1 HOUR,,2019-08-13,2019,225,Millibars,None,,24,100,,983.291667,,984,5,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,61103,1,34.030833,-117.61722,WGS84,Wind Speed - Resultant,1 HOUR,,2019-08-13,2019,225,Knots,None,,24,100,,2.129167,,4.6,14,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,42601,1,34.030833,-117.61722,WGS84,Nitric oxide (NO),1 HOUR,,2019-08-13,2019,225,Parts per billion,None,,24,100,,27.829167,,89.3,5,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,61101,1,34.030833,-117.61722,WGS84,Wind Speed - Scalar,1 HOUR,,2019-08-13,2019,225,Knots,None,,24,100,,2.354167,,4.8,14,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,61102,1,34.030833,-117.61722,WGS84,Wind Direction - Scalar,1 HOUR,,2019-08-13,2019,225,Degrees Compass,None,,24,100,,209.791667,,307,22,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68106,1,34.030833,-117.61722,WGS84,Sample Min Baro Pressure,24 HOUR,,2019-08-13,2019,225,Millimeters (mercury),None,,1,100,,739,,739,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,62101,1,34.030833,-117.61722,WGS84,Outdoor Temperature,1 HOUR,,2019-08-13,2019,225,Degrees Fahrenheit,None,,23,96,,79.330435,,97.6,13,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,61104,1,34.030833,-117.61722,WGS84,Wind Direction - Resultant,1 HOUR,,2019-08-13,2019,225,Degrees Compass,None,,24,100,,208.583333,,302,22,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68105,1,34.030833,-117.61722,WGS84,Average Ambient Temperature,24 HOUR,,2019-08-13,2019,225,Degrees Centigrade,None,,1,100,,26.5,,26.5,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68101,1,34.030833,-117.61722,WGS84,Sample Flow Rate- CV,24 HOUR,,2019-08-13,2019,225,Percent,None,,1,100,,0.1,,0.1,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,42603,1,34.030833,-117.61722,WGS84,Oxides of nitrogen (NOx),1 HOUR,,2019-08-13,2019,225,Parts per billion,None,,24,100,,62.3625,,118,5,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68108,1,34.030833,-117.61722,WGS84,Average Ambient Pressure,24 HOUR,,2019-08-13,2019,225,Millimeters (mercury),None,,1,100,,740,,740,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68103,1,34.030833,-117.61722,WGS84,Ambient Min Temperature,24 HOUR,,2019-08-13,2019,225,Degrees Centigrade,None,,1,100,,17.3,,17.3,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68107,1,34.030833,-117.61722,WGS84,Sample Max Baro Pressure,24 HOUR,,2019-08-14,2019,226,Millimeters (mercury),None,,1,100,,742,,742,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,3,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,1 HOUR,,2019-08-14,2019,226,Micrograms/cubic meter (LC),None,,24,100,,19.675,,31.9,9,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,3,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,2019-08-14,2019,226,Micrograms/cubic meter (LC),None,,1,100,,19.6,,19.6,0,67,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,3,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,2019-08-14,2019,226,Micrograms/cubic meter (LC),None,,1,100,,19.6,,19.6,0,67,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,42602,1,34.030833,-117.61722,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,2019-08-14,2019,226,Parts per billion,None,,24,100,,42.108333,,67.8,8,65,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,42602,1,34.030833,-117.61722,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2019-08-14,2019,226,Parts per billion,None,,24,100,,42.108333,,67.8,8,65,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,1,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2019-08-14,2019,226,Micrograms/cubic meter (LC),None,,1,100,,16.1,,16.1,0,59,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,1,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,2019-08-14,2019,226,Micrograms/cubic meter (LC),None,,1,100,,16.1,,16.1,0,59,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,62201,1,34.030833,-117.61722,WGS84,Relative Humidity,1 HOUR,,2019-08-14,2019,226,Percent relative humidity,None,,24,100,,43.458333,,78,4,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68104,1,34.030833,-117.61722,WGS84,Ambient Max Temperature,24 HOUR,,2019-08-14,2019,226,Degrees Centigrade,None,,1,100,,39.2,,39.2,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68102,1,34.030833,-117.61722,WGS84,Sample Volume,24 HOUR,,2019-08-14,2019,226,Cubic meter,None,,1,100,,24.1,,24.1,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68109,1,34.030833,-117.61722,WGS84,Elapsed Sample Time,24 HOUR,,2019-08-14,2019,226,Minutes,None,,1,100,,1439,,1439,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,64101,1,34.030833,-117.61722,WGS84,Barometric pressure,1 HOUR,,2019-08-14,2019,226,Millibars,None,,24,100,,983.333333,,984,4,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,61103,1,34.030833,-117.61722,WGS84,Wind Speed - Resultant,1 HOUR,,2019-08-14,2019,226,Knots,None,,24,100,,2.358333,,4.9,16,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,42601,1,34.030833,-117.61722,WGS84,Nitric oxide (NO),1 HOUR,,2019-08-14,2019,226,Parts per billion,None,,24,100,,26.045833,,83.5,6,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,61101,1,34.030833,-117.61722,WGS84,Wind Speed - Scalar,1 HOUR,,2019-08-14,2019,226,Knots,None,,24,100,,2.566667,,5,16,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,61102,1,34.030833,-117.61722,WGS84,Wind Direction - Scalar,1 HOUR,,2019-08-14,2019,226,Degrees Compass,None,,24,100,,193.625,,285,23,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68106,1,34.030833,-117.61722,WGS84,Sample Min Baro Pressure,24 HOUR,,2019-08-14,2019,226,Millimeters (mercury),None,,1,100,,739,,739,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,62101,1,34.030833,-117.61722,WGS84,Outdoor Temperature,1 HOUR,,2019-08-14,2019,226,Degrees Fahrenheit,None,,24,100,,82.954167,,99.9,13,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,61104,1,34.030833,-117.61722,WGS84,Wind Direction - Resultant,1 HOUR,,2019-08-14,2019,226,Degrees Compass,None,,24,100,,196.458333,,288,23,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68105,1,34.030833,-117.61722,WGS84,Average Ambient Temperature,24 HOUR,,2019-08-14,2019,226,Degrees Centigrade,None,,1,100,,28.4,,28.4,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68101,1,34.030833,-117.61722,WGS84,Sample Flow Rate- CV,24 HOUR,,2019-08-14,2019,226,Percent,None,,1,100,,0.1,,0.1,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,42603,1,34.030833,-117.61722,WGS84,Oxides of nitrogen (NOx),1 HOUR,,2019-08-14,2019,226,Parts per billion,None,,24,100,,68.195833,,133,8,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68108,1,34.030833,-117.61722,WGS84,Average Ambient Pressure,24 HOUR,,2019-08-14,2019,226,Millimeters (mercury),None,,1,100,,740,,740,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68103,1,34.030833,-117.61722,WGS84,Ambient Min Temperature,24 HOUR,,2019-08-14,2019,226,Degrees Centigrade,None,,1,100,,18.6,,18.6,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68107,1,34.030833,-117.61722,WGS84,Sample Max Baro Pressure,24 HOUR,,2019-08-15,2019,227,Millimeters (mercury),None,,1,100,,741,,741,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,3,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,1 HOUR,,2019-08-15,2019,227,Micrograms/cubic meter (LC),None,,22,92,,20.081818,,45.9,9,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,3,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,2019-08-15,2019,227,Micrograms/cubic meter (LC),None,,1,100,,20,,20,0,68,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,3,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,2019-08-15,2019,227,Micrograms/cubic meter (LC),None,,1,100,,20,,20,0,68,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,42602,1,34.030833,-117.61722,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,2019-08-15,2019,227,Parts per billion,None,,24,100,,40.695833,,58.4,9,55,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,42602,1,34.030833,-117.61722,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2019-08-15,2019,227,Parts per billion,None,,24,100,,40.695833,,58.4,9,55,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,1,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2019-08-15,2019,227,Micrograms/cubic meter (LC),None,,1,100,,15.9,,15.9,0,59,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,88101,1,34.030833,-117.61722,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,2019-08-15,2019,227,Micrograms/cubic meter (LC),None,,1,100,,15.9,,15.9,0,59,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,62201,1,34.030833,-117.61722,WGS84,Relative Humidity,1 HOUR,,2019-08-15,2019,227,Percent relative humidity,None,,24,100,,43.416667,,77,5,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68104,1,34.030833,-117.61722,WGS84,Ambient Max Temperature,24 HOUR,,2019-08-15,2019,227,Degrees Centigrade,None,,1,100,,38.4,,38.4,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68102,1,34.030833,-117.61722,WGS84,Sample Volume,24 HOUR,,2019-08-15,2019,227,Cubic meter,None,,1,100,,24.1,,24.1,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
6,71,27,68109,1,34.030833,-117.61722,WGS84,Elapsed Sample Time,24 HOUR,,2019-08-15,2019,227,Minutes,None,,1,100,,1439,,1439,0,.,Y,,California,San Bernardino,Ontario,Ontario-Route 60 Near Road,2330 S. Castle Harbour,"Riverside-San Bernardino-Ontario, CA",AQS Data Mart
